CMN,sesso,cittadinanza,anno,valore
5038,F,I,2019,113
5038,F,I,2020,110
5038,F,S,2018,4
5038,F,S,2019,4
5038,F,S,2020,6
5038,F,T,2018,116
5038,F,T,2019,117
5038,F,T,2020,116
5038,M,I,2018,104
5038,M,I,2019,105
5038,M,I,2020,106
5038,M,S,2018,5
5038,M,S,2019,8
5038,M,S,2020,6
5038,M,T,2018,109
5038,M,T,2019,113
5038,M,T,2020,112
5038,T,I,2018,216
5038,T,I,2019,218
5038,T,I,2020,216
5038,T,S,2018,9
5038,T,S,2019,12
5038,T,S,2020,12
5038,T,T,2018,225
5038,T,T,2019,230
5038,T,T,2020,228
5039,F,I,2018,212
5039,F,I,2019,216
5039,F,I,2020,204
5039,F,S,2018,12
5039,F,S,2019,15
5039,F,S,2020,10
5039,F,T,2018,224
5039,F,T,2019,231
5039,F,T,2020,214
5039,M,I,2018,206
5039,M,I,2019,208
5039,M,I,2020,203
5039,M,S,2018,11
5039,M,S,2019,12
5039,M,S,2020,11
5039,M,T,2018,217
5039,M,T,2019,220
5039,M,T,2020,214
5039,T,I,2018,418
5039,T,I,2019,424
5039,T,I,2020,407
5039,T,S,2018,23
5039,T,S,2019,27
5039,T,S,2020,21
5039,T,T,2018,441
5039,T,T,2019,451
5039,T,T,2020,428
5040,F,I,2018,531
5040,F,I,2019,534
5040,F,I,2020,525
5040,F,S,2018,70
5040,F,S,2019,74
5040,F,S,2020,75
5040,F,T,2018,601
5040,F,T,2019,608
5040,F,T,2020,600
5040,M,I,2018,549
5040,M,I,2019,542
5040,M,I,2020,538
5040,M,S,2018,79
5040,M,S,2019,77
5040,M,S,2020,83
5040,M,T,2018,628
5040,M,T,2019,619
5040,M,T,2020,621
5040,T,I,2018,1080
5040,T,I,2019,1076
5040,T,I,2020,1063
5040,T,S,2018,149
5040,T,S,2019,151
5040,T,S,2020,158
5040,T,T,2018,1229
5040,T,T,2019,1227
5040,T,T,2020,1221
5041,F,I,2018,127
5041,F,I,2019,131
5041,F,I,2020,131
5041,F,S,2018,14
5041,F,S,2019,11
5041,F,S,2020,8
5041,F,T,2018,141
5041,F,T,2019,142
5041,F,T,2020,139
5041,M,I,2018,133
5041,M,I,2019,136
5041,M,I,2020,136
5041,M,S,2018,13
5041,M,S,2019,15
5041,M,S,2020,10
5041,M,T,2018,146
5041,M,T,2019,151
5041,M,T,2020,146
5041,T,I,2018,260
5041,T,I,2019,267
5041,T,I,2020,267
5041,T,S,2018,27
5041,T,S,2019,26
5041,T,S,2020,18
5041,T,T,2018,287
5041,T,T,2019,293
5041,T,T,2020,285
5042,F,I,2018,629
5042,F,I,2019,627
5042,F,I,2020,610
5042,F,S,2018,84
5042,F,S,2019,92
5042,F,S,2020,78
5042,F,T,2018,713
5042,F,T,2019,719
5042,F,T,2020,688
5042,M,I,2018,643
5042,M,I,2019,646
5042,M,I,2020,639
5042,M,S,2018,76
5042,M,S,2019,80
5042,M,S,2020,58
5042,M,T,2018,719
5042,M,T,2019,726
5042,M,T,2020,697
5042,T,I,2018,1272
5042,T,I,2019,1273
5042,T,I,2020,1249
5042,T,S,2018,160
5042,T,S,2019,172
5042,T,S,2020,136
5042,T,T,2018,1432
5042,T,T,2019,1445
5042,T,T,2020,1385
5044,F,I,2018,91
5044,F,I,2019,85
5044,F,I,2020,85
5044,F,S,2018,20
5044,F,S,2019,16
5044,F,S,2020,14
5044,F,T,2018,111
5044,F,T,2019,101
5044,F,T,2020,99
5044,M,I,2018,90
5044,M,I,2019,89
5044,M,I,2020,88
5044,M,S,2018,21
5044,M,S,2019,13
5044,M,S,2020,14
5044,M,T,2018,111
5044,M,T,2019,102
5044,M,T,2020,102
5044,T,I,2018,181
5044,T,I,2019,174
5044,T,I,2020,173
5044,T,S,2018,41
5044,T,S,2019,29
5044,T,S,2020,28
5044,T,T,2018,222
5044,T,T,2019,203
5044,T,T,2020,201
5045,F,I,2018,144
5045,F,I,2019,146
5045,F,I,2020,144
5045,F,S,2018,14
5045,F,S,2019,15
5045,F,S,2020,17
5045,F,T,2018,158
5045,F,T,2019,161
5045,F,T,2020,161
5045,M,I,2018,148
5045,M,I,2019,139
5045,M,I,2020,138
5045,M,S,2018,8
5045,M,S,2019,8
5045,M,S,2020,11
5045,M,T,2018,156
5045,M,T,2019,147
5045,M,T,2020,149
5045,T,I,2018,292
5045,T,I,2019,285
5045,T,I,2020,282
5045,T,S,2018,22
5045,T,S,2019,23
5045,T,S,2020,28
5045,T,T,2018,314
5045,T,T,2019,308
5045,T,T,2020,310
5046,F,I,2018,119
5046,F,I,2019,113
5046,F,I,2020,114
5046,F,S,2018,19
5046,F,S,2019,20
5046,F,S,2020,21
5046,F,T,2018,138
5046,F,T,2019,133
5046,F,T,2020,135
5046,M,I,2018,126
5046,M,I,2019,122
5046,M,I,2020,119
5046,M,S,2018,17
5046,M,S,2019,19
5046,M,S,2020,19
5046,M,T,2018,143
5046,M,T,2019,141
5046,M,T,2020,138
5046,T,I,2018,245
5046,T,I,2019,235
5046,T,I,2020,233
5046,T,S,2018,36
5046,T,S,2019,39
5046,T,S,2020,40
5046,T,T,2018,281
5046,T,T,2019,274
5046,T,T,2020,273
5047,F,I,2018,280
5047,F,I,2019,273
5047,F,I,2020,272
5047,F,S,2018,26
5047,F,S,2019,24
5047,F,S,2020,26
5047,F,T,2018,306
5047,F,T,2019,297
5047,F,T,2020,298
5047,M,I,2018,274
5047,M,I,2019,270
5047,M,I,2020,273
5047,M,S,2018,25
5047,M,S,2019,24
5047,M,S,2020,23
5047,M,T,2018,299
5047,M,T,2019,294
5047,M,T,2020,296
5047,T,I,2018,554
5047,T,I,2019,543
5047,T,I,2020,545
5047,T,S,2018,51
5047,T,S,2019,48
5047,T,S,2020,49
5047,T,T,2018,605
5047,T,T,2019,591
5047,T,T,2020,594
5048,F,I,2018,250
5048,F,I,2019,246
5048,F,I,2020,239
5048,F,S,2018,22
5048,F,S,2019,23
5048,F,S,2020,22
5048,F,T,2018,272
5048,F,T,2019,269
5048,F,T,2020,261
5048,M,I,2018,246
5048,M,I,2019,239
5048,M,I,2020,237
5048,M,S,2018,27
5048,M,S,2019,23
5048,M,S,2020,24
5048,M,T,2018,273
5048,M,T,2019,262
5048,M,T,2020,261
5048,T,I,2018,496
5048,T,I,2019,485
5048,T,I,2020,476
5048,T,S,2018,49
5048,T,S,2019,46
5048,T,S,2020,46
5048,T,T,2018,545
5048,T,T,2019,531
5048,T,T,2020,522
5049,F,I,2018,233
5049,F,I,2019,237
5049,F,I,2020,228
5049,F,S,2018,36
5049,F,S,2019,36
5049,F,S,2020,37
5049,F,T,2018,269
5049,F,T,2019,273
5049,F,T,2020,265
5049,M,I,2018,203
5049,M,I,2019,214
5049,M,I,2020,218
5049,M,S,2018,30
5049,M,S,2019,32
5049,M,S,2020,33
5049,M,T,2018,233
5049,M,T,2019,246
5049,M,T,2020,251
5049,T,I,2018,436
5049,T,I,2019,451
5049,T,I,2020,446
5049,T,S,2018,66
5049,T,S,2019,68
5049,T,S,2020,70
5049,T,T,2018,502
5049,T,T,2019,519
5049,T,T,2020,516
5050,F,I,2018,2626
5050,F,I,2019,2614
5050,F,I,2020,2578
5050,F,S,2018,281
5050,F,S,2019,271
5050,F,S,2020,271
5050,F,T,2018,2907
5050,F,T,2019,2885
5050,F,T,2020,2849
5050,M,I,2018,2606
5050,M,I,2019,2585
5050,M,I,2020,2559
5050,M,S,2018,247
5050,M,S,2019,261
5050,M,S,2020,274
5050,M,T,2018,2853
5050,M,T,2019,2846
5050,M,T,2020,2833
5050,T,I,2018,5232
5050,T,I,2019,5199
5050,T,I,2020,5137
5050,T,S,2018,528
5050,T,S,2019,532
5050,T,S,2020,545
5050,T,T,2018,5760
5050,T,T,2019,5731
5050,T,T,2020,5682
5051,F,I,2018,199
5051,F,I,2019,195
5051,F,I,2020,194
5051,F,S,2018,34
5051,F,S,2019,31
5051,F,S,2020,29
5051,F,T,2018,233
5051,F,T,2019,226
5051,F,T,2020,223
5051,M,I,2018,205
5051,M,I,2019,197
5051,M,I,2020,196
5051,M,S,2018,33
5051,M,S,2019,26
5051,M,S,2020,25
5051,M,T,2018,238
5051,M,T,2019,223
5051,M,T,2020,221
5051,T,I,2018,404
5051,T,I,2019,392
5051,T,I,2020,390
5051,T,S,2018,67
5051,T,S,2019,57
5051,T,S,2020,54
5051,T,T,2018,471
5051,T,T,2019,449
5051,T,T,2020,444
5052,F,I,2018,475
5052,F,I,2019,485
5052,F,I,2020,480
5052,F,S,2018,32
5052,F,S,2019,35
5052,F,S,2020,43
5052,F,T,2018,507
5052,F,T,2019,520
5052,F,T,2020,523
5052,M,I,2018,466
5052,M,I,2019,481
5052,M,I,2020,484
5052,M,S,2018,64
5052,M,S,2019,64
5052,M,S,2020,58
5052,M,T,2018,530
5052,M,T,2019,545
5052,M,T,2020,542
5052,T,I,2018,941
5052,T,I,2019,966
5052,T,I,2020,964
5052,T,S,2018,96
5052,T,S,2019,99
5052,T,S,2020,101
5052,T,T,2018,1037
5052,T,T,2019,1065
5052,T,T,2020,1065
5053,F,I,2018,698
5053,F,I,2019,689
5053,F,I,2020,688
5053,F,S,2018,82
5053,F,S,2019,75
5053,F,S,2020,78
5053,F,T,2018,780
5053,F,T,2019,764
5053,F,T,2020,766
5053,M,I,2018,705
5053,M,I,2019,697
5053,M,I,2020,695
5053,M,S,2018,64
5053,M,S,2019,64
5053,M,S,2020,68
5053,M,T,2018,769
5053,M,T,2019,761
5053,M,T,2020,763
5053,T,I,2018,1403
5053,T,I,2019,1386
5053,T,I,2020,1383
5053,T,S,2018,146
5053,T,S,2019,139
5053,T,S,2020,146
5053,T,T,2018,1549
5053,T,T,2019,1525
5053,T,T,2020,1529
5054,F,I,2018,232
5054,F,I,2019,215
5054,F,I,2020,210
5054,F,S,2018,49
5054,F,S,2019,56
5054,F,S,2020,58
5054,F,T,2018,281
5054,F,T,2019,271
5054,F,T,2020,268
5054,M,I,2018,212
5054,M,I,2019,205
5054,M,I,2020,196
5054,M,S,2018,49
5054,M,S,2019,61
5054,M,S,2020,60
5054,M,T,2018,261
5054,M,T,2019,266
5054,M,T,2020,256
5054,T,I,2018,444
5054,T,I,2019,420
5054,T,I,2020,406
5054,T,S,2018,98
5054,T,S,2019,117
5054,T,S,2020,118
5054,T,T,2018,542
5054,T,T,2019,537
5054,T,T,2020,524
5055,F,I,2018,321
5055,F,I,2019,319
5055,F,I,2020,318
5055,F,S,2018,44
5055,F,S,2019,42
5055,F,S,2020,45
5055,F,T,2018,365
5055,F,T,2019,361
5055,F,T,2020,363
5055,M,I,2018,345
5055,M,I,2019,339
5055,M,I,2020,338
5055,M,S,2018,34
5055,M,S,2019,28
5055,M,S,2020,32
5055,M,T,2018,379
5055,M,T,2019,367
5055,M,T,2020,370
5055,T,I,2018,666
5055,T,I,2019,658
5055,T,I,2020,656
5055,T,S,2018,78
5055,T,S,2019,70
5055,T,S,2020,77
5055,T,T,2018,744
5055,T,T,2019,728
5055,T,T,2020,733
5056,F,I,2018,276
5056,F,I,2019,274
5056,F,I,2020,262
5056,F,S,2018,30
5056,F,S,2019,34
5056,F,S,2020,28
5056,F,T,2018,306
5056,F,T,2019,308
5056,F,T,2020,290
5056,M,I,2018,256
5056,M,I,2019,245
5056,M,I,2020,231
5056,M,S,2018,31
5056,M,S,2019,32
5056,M,S,2020,21
5056,M,T,2018,287
5056,M,T,2019,277
5056,M,T,2020,252
5056,T,I,2018,532
5056,T,I,2019,519
5056,T,I,2020,493
5056,T,S,2018,61
5056,T,S,2019,66
5056,T,S,2020,49
5056,T,T,2018,593
5056,T,T,2019,585
5056,T,T,2020,542
5057,F,I,2018,263
5057,F,I,2019,258
5057,F,I,2020,251
5057,F,S,2018,46
5057,F,S,2019,48
5057,F,S,2020,43
5057,F,T,2018,309
5057,F,T,2019,306
5057,F,T,2020,294
5057,M,I,2018,264
5057,M,I,2019,264
5057,M,I,2020,258
5057,M,S,2018,33
5057,M,S,2019,37
5057,M,S,2020,35
5057,M,T,2018,297
5057,M,T,2019,301
5057,M,T,2020,293
5057,T,I,2018,527
5057,T,I,2019,522
5057,T,I,2020,509
5057,T,S,2018,79
5057,T,S,2019,85
5057,T,S,2020,78
5057,T,T,2018,606
5057,T,T,2019,607
5057,T,T,2020,587
5058,F,I,2018,952
5058,F,I,2019,943
5058,F,I,2020,937
5058,F,S,2018,110
5058,F,S,2019,106
5058,F,S,2020,83
5058,F,T,2018,1062
5058,F,T,2019,1049
5058,F,T,2020,1020
5058,M,I,2018,980
5058,M,I,2019,955
5058,M,I,2020,947
5058,M,S,2018,106
5058,M,S,2019,111
5058,M,S,2020,87
5058,M,T,2018,1086
5058,M,T,2019,1066
5058,M,T,2020,1034
5058,T,I,2018,1932
5058,T,I,2019,1898
5058,T,I,2020,1884
5058,T,S,2018,216
5058,T,S,2019,217
5058,T,S,2020,170
5058,T,T,2018,2148
5058,T,T,2019,2115
5058,T,T,2020,2054
5059,F,I,2018,965
5059,F,I,2019,968
5059,F,I,2020,959
5059,F,S,2018,73
5059,F,S,2019,69
5059,F,S,2020,60
5059,F,T,2018,1038
5059,F,T,2019,1037
5059,F,T,2020,1019
5059,M,I,2018,934
5059,M,I,2019,924
5059,M,I,2020,912
5059,M,S,2018,64
5059,M,S,2019,65
5059,M,S,2020,64
5059,M,T,2018,998
5059,M,T,2019,989
5059,M,T,2020,976
5059,T,I,2018,1899
5059,T,I,2019,1892
5059,T,I,2020,1871
5059,T,S,2018,137
5059,T,S,2019,134
5059,T,S,2020,124
5059,T,T,2018,2036
5059,T,T,2019,2026
5059,T,T,2020,1995
5060,F,I,2018,147
5060,F,I,2019,139
5060,F,I,2020,138
5060,F,S,2018,18
5060,F,S,2019,20
5060,F,S,2020,18
5060,F,T,2018,165
5060,F,T,2019,159
5060,F,T,2020,156
5060,M,I,2018,138
5060,M,I,2019,139
5060,M,I,2020,139
5060,M,S,2018,26
5060,M,S,2019,22
5060,M,S,2020,24
5060,M,T,2018,164
5060,M,T,2019,161
5060,M,T,2020,163
5060,T,I,2018,285
5060,T,I,2019,278
5060,T,I,2020,277
5060,T,S,2018,44
5060,T,S,2019,42
5060,T,S,2020,42
5060,T,T,2018,329
5060,T,T,2019,320
5060,T,T,2020,319
5061,F,I,2018,105
5061,F,I,2019,96
5061,F,I,2020,89
5061,F,S,2018,14
5061,F,S,2019,12
5061,F,S,2020,14
5061,F,T,2018,119
5061,F,T,2019,108
5061,F,T,2020,103
5061,M,I,2018,117
5061,M,I,2019,116
5061,M,I,2020,113
5061,M,S,2018,19
5061,M,S,2019,17
5061,M,S,2020,17
5061,M,T,2018,136
5061,M,T,2019,133
5061,M,T,2020,130
5061,T,I,2018,222
5061,T,I,2019,212
5061,T,I,2020,202
5061,T,S,2018,33
5061,T,S,2019,29
5061,T,S,2020,31
5061,T,T,2018,255
5061,T,T,2019,241
5061,T,T,2020,233
5062,F,I,2018,163
5062,F,I,2019,164
5062,F,I,2020,162
5062,F,S,2018,18
5062,F,S,2019,15
5062,F,S,2020,12
5062,F,T,2018,181
5062,F,T,2019,179
5062,F,T,2020,174
5062,M,I,2018,189
5062,M,I,2019,197
5062,M,I,2020,198
5062,M,S,2018,7
5062,M,S,2019,7
5062,M,S,2020,9
5062,M,T,2018,196
5062,M,T,2019,204
5062,M,T,2020,207
5062,T,I,2018,352
5062,T,I,2019,361
5062,T,I,2020,360
5062,T,S,2018,25
5062,T,S,2019,22
5062,T,S,2020,21
5062,T,T,2018,377
5062,T,T,2019,383
5062,T,T,2020,381
5063,F,I,2018,237
5063,F,I,2019,225
5063,F,I,2020,220
5063,F,S,2018,15
5063,F,S,2019,15
5063,F,S,2020,15
5063,F,T,2018,252
5063,F,T,2019,240
5063,F,T,2020,235
5063,M,I,2018,242
5063,M,I,2019,247
5063,M,I,2020,249
5063,M,S,2018,16
5063,M,S,2019,15
5063,M,S,2020,20
5063,M,T,2018,258
5063,M,T,2019,262
5063,M,T,2020,269
5063,T,I,2018,479
5063,T,I,2019,472
5063,T,I,2020,469
5063,T,S,2018,31
5063,T,S,2019,30
5063,T,S,2020,35
5063,T,T,2018,510
5063,T,T,2019,502
5063,T,T,2020,504
5064,F,I,2018,88
5064,F,I,2019,86
5064,F,I,2020,82
5064,F,S,2018,9
5064,F,S,2019,10
5064,F,S,2020,12
5064,F,T,2018,97
5064,F,T,2019,96
5064,F,T,2020,94
5064,M,I,2018,99
5064,M,I,2019,96
5064,M,I,2020,94
5064,M,S,2018,11
5064,M,S,2019,11
5064,M,S,2020,10
5064,M,T,2018,110
5064,M,T,2019,107
5064,M,T,2020,104
5064,T,I,2018,187
5064,T,I,2019,182
5064,T,I,2020,176
5064,T,S,2018,20
5064,T,S,2019,21
5064,T,S,2020,22
5064,T,T,2018,207
5064,T,T,2019,203
5064,T,T,2020,198
5065,F,I,2018,437
5065,F,I,2019,422
5065,F,I,2020,413
5065,F,S,2018,91
5065,F,S,2019,80
5065,F,S,2020,83
5065,F,T,2018,528
5065,F,T,2019,502
5065,F,T,2020,496
5065,M,I,2018,449
5065,M,I,2019,444
5065,M,I,2020,436
5065,M,S,2018,82
5065,M,S,2019,79
5065,M,S,2020,76
5065,M,T,2018,531
5065,M,T,2019,523
5065,M,T,2020,512
5065,T,I,2018,886
5065,T,I,2019,866
5065,T,I,2020,849
5065,T,S,2018,173
5065,T,S,2019,159
5065,T,S,2020,159
5065,T,T,2018,1059
5065,T,T,2019,1025
5065,T,T,2020,1008
5066,F,I,2018,951
5066,F,I,2019,940
5066,F,I,2020,928
5066,F,S,2018,139
5066,F,S,2019,135
5066,F,S,2020,150
5066,F,T,2018,1090
5066,F,T,2019,1075
5066,F,T,2020,1078
5066,M,I,2018,909
5066,M,I,2019,895
5066,M,I,2020,883
5066,M,S,2018,139
5066,M,S,2019,144
5066,M,S,2020,152
5066,M,T,2018,1048
5066,M,T,2019,1039
5066,M,T,2020,1035
5066,T,I,2018,1860
5066,T,I,2019,1835
5066,T,I,2020,1811
5066,T,S,2018,278
5066,T,S,2019,279
5066,T,S,2020,302
5066,T,T,2018,2138
5066,T,T,2019,2114
5066,T,T,2020,2113
5067,F,I,2018,442
5067,F,I,2019,440
5067,F,I,2020,440
5067,F,S,2018,52
5067,F,S,2019,55
5067,F,S,2020,57
5067,F,T,2018,494
5067,F,T,2019,495
5067,F,T,2020,497
5067,M,I,2018,458
5067,M,I,2019,452
5067,M,I,2020,445
5067,M,S,2018,48
5067,M,S,2019,50
5067,M,S,2020,41
5067,M,T,2018,506
5067,M,T,2019,502
5067,M,T,2020,486
5067,T,I,2018,900
5067,T,I,2019,892
5067,T,I,2020,885
5067,T,S,2018,100
5067,T,S,2019,105
5067,T,S,2020,98
5067,T,T,2018,1000
5067,T,T,2019,997
5067,T,T,2020,983
5068,F,I,2018,463
5068,F,I,2019,453
5068,F,I,2020,438
5068,F,S,2018,41
5068,F,S,2019,44
5068,F,S,2020,38
5068,F,T,2018,504
5068,F,T,2019,497
5068,F,T,2020,476
5068,M,I,2018,373
5068,M,I,2019,377
5068,M,I,2020,369
5068,M,S,2018,43
5068,M,S,2019,41
5068,M,S,2020,37
5068,M,T,2018,416
5068,M,T,2019,418
5068,M,T,2020,406
5068,T,I,2018,836
5068,T,I,2019,830
5068,T,I,2020,807
5068,T,S,2018,84
5068,T,S,2019,85
5068,T,S,2020,75
5068,T,T,2018,920
5068,T,T,2019,915
5068,T,T,2020,882
5069,F,I,2018,1326
5069,F,I,2019,1306
5069,F,I,2020,1288
5069,F,S,2018,164
5069,F,S,2019,165
5069,F,S,2020,159
5069,F,T,2018,1490
5069,F,T,2019,1471
5069,F,T,2020,1447
5069,M,I,2018,1224
5069,M,I,2019,1213
5069,M,I,2020,1177
5069,M,S,2018,135
5069,M,S,2019,142
5069,M,S,2020,145
5069,M,T,2018,1359
5069,M,T,2019,1355
5069,M,T,2020,1322
5069,T,I,2018,2550
5069,T,I,2019,2519
5069,T,I,2020,2465
5069,T,S,2018,299
5069,T,S,2019,307
5069,T,S,2020,304
5069,T,T,2018,2849
5069,T,T,2019,2826
5069,T,T,2020,2769
5070,F,I,2018,428
5070,F,I,2019,429
5070,F,I,2020,420
5070,F,S,2018,23
5070,F,S,2019,18
5070,F,S,2020,22
5070,F,T,2018,451
5070,F,T,2019,447
5070,F,T,2020,442
5070,M,I,2018,422
5070,M,I,2019,419
5070,M,I,2020,420
5070,M,S,2018,18
5070,M,S,2019,14
5070,M,S,2020,16
5070,M,T,2018,440
5070,M,T,2019,433
5070,M,T,2020,436
5070,T,I,2018,850
5070,T,I,2019,848
5070,T,I,2020,840
5070,T,S,2018,41
5070,T,S,2019,32
5070,T,S,2020,38
5070,T,T,2018,891
5070,T,T,2019,880
5070,T,T,2020,878
5071,F,I,2018,425
5071,F,I,2019,424
5071,F,I,2020,420
5071,F,S,2018,22
5071,F,S,2019,18
5071,F,S,2020,14
5071,F,T,2018,447
5071,F,T,2019,442
5071,F,T,2020,434
5071,M,I,2018,428
5071,M,I,2019,409
5071,M,I,2020,401
5071,M,S,2018,22
5071,M,S,2019,22
5071,M,S,2020,22
5071,M,T,2018,450
5071,M,T,2019,431
5071,M,T,2020,423
5071,T,I,2018,853
5071,T,I,2019,833
5071,T,I,2020,821
5071,T,S,2018,44
5071,T,S,2019,40
5071,T,S,2020,36
5071,T,T,2018,897
5071,T,T,2019,873
5071,T,T,2020,857
5072,F,I,2018,142
5072,F,I,2019,143
5072,F,I,2020,144
5072,F,S,2018,20
5072,F,S,2019,17
5072,F,S,2020,21
5072,F,T,2018,162
5072,F,T,2019,160
5072,F,T,2020,165
5072,M,I,2018,154
5072,M,I,2019,151
5072,M,I,2020,152
5072,M,S,2018,8
5072,M,S,2019,8
5072,M,S,2020,10
5072,M,T,2018,162
5072,M,T,2019,159
5072,M,T,2020,162
5072,T,I,2018,296
5072,T,I,2019,294
5072,T,I,2020,296
5072,T,S,2018,28
5072,T,S,2019,25
5072,T,S,2020,31
5072,T,T,2018,324
5072,T,T,2019,319
5072,T,T,2020,327
5073,F,I,2018,411
5073,F,I,2019,410
5073,F,I,2020,401
5073,F,S,2018,50
5073,F,S,2019,48
5073,F,S,2020,55
5073,F,T,2018,461
5073,F,T,2019,458
5073,F,T,2020,456
5073,M,I,2018,452
5073,M,I,2019,453
5073,M,I,2020,447
5073,M,S,2018,23
5073,M,S,2019,23
5073,M,S,2020,26
5073,M,T,2018,475
5073,M,T,2019,476
5073,M,T,2020,473
5073,T,I,2018,863
5073,T,I,2019,863
5073,T,I,2020,848
5073,T,S,2018,73
5073,T,S,2019,71
5073,T,S,2020,81
5073,T,T,2018,936
5073,T,T,2019,934
5073,T,T,2020,929
5074,F,I,2018,364
5074,F,I,2019,364
5074,F,I,2020,349
5074,F,S,2018,25
5074,F,S,2019,27
5074,F,S,2020,29
5074,F,T,2018,389
5074,F,T,2019,391
5074,F,T,2020,378
5074,M,I,2018,331
5074,M,I,2019,327
5074,M,I,2020,324
5074,M,S,2018,20
5074,M,S,2019,21
5074,M,S,2020,17
5074,M,T,2018,351
5074,M,T,2019,348
5074,M,T,2020,341
5074,T,I,2018,695
5074,T,I,2019,691
5074,T,I,2020,673
5074,T,S,2018,45
5074,T,S,2019,48
5074,T,S,2020,46
5074,T,T,2018,740
5074,T,T,2019,739
5074,T,T,2020,719
5075,F,I,2018,583
5075,F,I,2019,584
5075,F,I,2020,566
5075,F,S,2018,49
5075,F,S,2019,54
5075,F,S,2020,57
5075,F,T,2018,632
5075,F,T,2019,638
5075,F,T,2020,623
5075,M,I,2018,551
5075,M,I,2019,535
5075,M,I,2020,514
5075,M,S,2018,76
5075,M,S,2019,85
5075,M,S,2020,79
5075,M,T,2018,627
5075,M,T,2019,620
5075,M,T,2020,593
5075,T,I,2018,1134
5075,T,I,2019,1119
5075,T,I,2020,1080
5075,T,S,2018,125
5075,T,S,2019,139
5075,T,S,2020,136
5075,T,T,2018,1259
5075,T,T,2019,1258
5075,T,T,2020,1216
5076,F,I,2018,1051
5076,F,I,2019,1052
5076,F,I,2020,1027
5076,F,S,2018,106
5076,F,S,2019,102
5076,F,S,2020,108
5076,F,T,2018,1157
5076,F,T,2019,1154
5076,F,T,2020,1135
5076,M,I,2018,1028
5076,M,I,2019,1037
5076,M,I,2020,1029
5076,M,S,2018,124
5076,M,S,2019,122
5076,M,S,2020,143
5076,M,T,2018,1152
5076,M,T,2019,1159
5076,M,T,2020,1172
5076,T,I,2018,2079
5076,T,I,2019,2089
5076,T,I,2020,2056
5076,T,S,2018,230
5076,T,S,2019,224
5076,T,S,2020,251
5076,T,T,2018,2309
5076,T,T,2019,2313
5076,T,T,2020,2307
5077,F,I,2018,534
5077,F,I,2019,517
5077,F,I,2020,504
5077,F,S,2018,62
5077,F,S,2019,58
5077,F,S,2020,58
5077,F,T,2018,596
5077,F,T,2019,575
5077,F,T,2020,562
5077,M,I,2018,475
5077,M,I,2019,462
5077,M,I,2020,442
5077,M,S,2018,50
5077,M,S,2019,46
5077,M,S,2020,49
5077,M,T,2018,525
5077,M,T,2019,508
5077,M,T,2020,491
5077,T,I,2018,1009
5077,T,I,2019,979
5077,T,I,2020,946
5077,T,S,2018,112
5077,T,S,2019,104
5077,T,S,2020,107
5077,T,T,2018,1121
5077,T,T,2019,1083
5077,T,T,2020,1053
5079,F,I,2018,85
5079,F,I,2019,83
5079,F,I,2020,81
5079,F,S,2018,5
5079,F,S,2019,5
5079,F,S,2020,6
5079,F,T,2018,90
5079,F,T,2019,88
5079,F,T,2020,87
5079,M,I,2018,94
5079,M,I,2019,92
5079,M,I,2020,94
5079,M,S,2018,5
5079,M,S,2019,5
5079,M,S,2020,5
5079,M,T,2018,99
5079,M,T,2019,97
5079,M,T,2020,99
5079,T,I,2018,179
5079,T,I,2019,175
5079,T,I,2020,175
5079,T,S,2018,10
5079,T,S,2019,10
5079,T,S,2020,11
5079,T,T,2018,189
5079,T,T,2019,185
5079,T,T,2020,186
5080,F,I,2018,4568
5080,F,I,2019,4584
5080,F,I,2020,4502
5080,F,S,2018,774
5080,F,S,2019,758
5080,F,S,2020,758
5080,F,T,2018,5342
5080,F,T,2019,5342
5080,F,T,2020,5260
5080,M,I,2018,4251
5080,M,I,2019,4297
5080,M,I,2020,4219
5080,M,S,2018,674
5080,M,S,2019,646
5080,M,S,2020,649
5080,M,T,2018,4925
5080,M,T,2019,4943
5080,M,T,2020,4868
5080,T,I,2018,8819
5080,T,I,2019,8881
5080,T,I,2020,8721
5080,T,S,2018,1448
5080,T,S,2019,1404
5080,T,S,2020,1407
5080,T,T,2018,10267
5080,T,T,2019,10285
5080,T,T,2020,10128
5081,F,I,2018,33
5081,F,I,2019,32
5081,F,I,2020,31
5081,F,S,2018,3
5081,F,S,2019,4
5081,F,S,2020,4
5081,F,T,2018,36
5081,F,T,2019,36
5081,F,T,2020,35
5081,M,I,2018,36
5081,M,I,2019,33
5081,M,I,2020,33
5081,M,S,2018,2
5081,M,S,2019,2
5081,M,S,2020,2
5081,M,T,2018,38
5081,M,T,2019,35
5081,M,T,2020,35
5081,T,I,2018,69
5081,T,I,2019,65
5081,T,I,2020,64
5081,T,S,2018,5
5081,T,S,2019,6
5081,T,S,2020,6
5081,T,T,2018,74
5081,T,T,2019,71
5081,T,T,2020,70
5082,F,I,2018,187
5082,F,I,2019,179
5082,F,I,2020,184
5082,F,S,2018,17
5082,F,S,2019,18
5082,F,S,2020,15
5082,F,T,2018,204
5082,F,T,2019,197
5082,F,T,2020,199
5082,M,I,2018,202
5082,M,I,2019,200
5082,M,I,2020,200
5082,M,S,2018,19
5082,M,S,2019,19
5082,M,S,2020,21
5082,M,T,2018,221
5082,M,T,2019,219
5082,M,T,2020,221
5082,T,I,2018,389
5082,T,I,2019,379
